Date,Total Index,Energy,Non-energy **,Agriculture **,Beverages,Food **,Oils & Meals,Grains,Other Food **,Raw Materials,Timber,Other Raw Mat.,Fertilizers **,Metals  & Minerals,Base Metals (ex. iron ore),Precious Metals
01/09/1978,27.64,17.61603804,47.96175896,56.50377578,99.19836436,54.48943637,60.91213555,57.45457428,43.35588761,39.68831953,33.16394599,46.82324956,34.28038444,31.99654133,36.0159922,19.26944555
01/10/1978,28.11,17.66913686,49.29111702,57.96493056,100.5461889,56.21013093,62.67979345,58.81340428,45.34233737,40.57653202,33.66098649,48.13924025,33.92744014,33.24657135,37.55660344,20.70710404
01/11/1978,28.21,18.05390708,48.80151961,57.4223214,100.5192192,55.39460118,62.12777797,57.16292911,44.9358764,40.43480777,32.83798042,48.74255275,35.0152082,32.68663901,36.86650957,19.28328628
01/12/1978,29.09,19.47371284,48.60620695,56.95215907,95.00081125,55.79330966,63.12077894,55.25087703,46.64431036,40.42060898,33.7040518,47.76570736,34.85237766,33.05130981,37.31595152,19.47120217
01/01/1979,32.74,24.81607686,48.82550443,57.58690279,91.16428613,57.02772165,64.33878776,57.2895762,47.17230571,41.87197896,36.74421039,47.47960853,35.81954417,32.333703,36.10482565,20.99357621
01/02/1979,35.63,28.09433306,50.9206691,58.91077797,88.08031726,59.18018325,67.69446537,58.01311233,49.03520759,43.42405866,39.11565287,48.13564877,36.18646274,36.20683345,40.87830167,23.34469973
01/03/1979,36.97,29.48720108,52.1449727,59.84933086,88.38452568,60.31938025,68.58739328,59.36801693,50.30314821,44.19768633,39.89920878,48.8984191,35.53449414,38.23014715,43.37195367,23.15146094
01/04/1979,37.53,29.92507012,52.94591379,60.65478536,93.82886997,60.36684433,67.0565383,59.96369381,51.93082831,44.48593625,40.17890552,49.19602262,36.37924251,39.01685925,44.34154439,22.97118555
01/05/1979,44.12,39.64134024,53.19434512,61.24857722,94.11889122,60.44036606,66.89336851,60.67879682,51.73501603,46.49821987,43.18504538,50.12144409,37.13528855,38.49939258,43.70378772,25.10692671
01/06/1979,47.8,43.64989729,56.22829744,65.6917413,108.0201835,63.17897882,70.24801,65.71966965,51.5793053,50.27341497,49.23479309,51.40923199,38.23378316,38.86298922,44.15190582,26.64357608
01/07/1979,46.85,42.09618052,56.50430262,66.58898609,108.6970588,63.53091985,69.70816355,68.82097703,50.6159018,52.60756438,54.19480756,50.87178561,40.65735599,37.62115694,42.62139795,28.06613019
01/08/1979,47.31,42.99721934,56.06877704,65.37151923,105.253873,61.7698531,66.65781784,67.0684295,50.54329244,53.84254627,56.74189448,50.67187457,42.52453462,38.52787267,43.73888828,28.65368888
01/09/1979,48.21,43.79369853,57.16001399,66.30635526,109.3221968,62.59876061,65.70975474,68.07538698,53.54881195,53.4414208,56.04354342,50.59578931,43.21449239,39.98541253,45.53524698,36.41442818
01/10/1979,49.76,46.02220267,57.34371306,65.44924946,106.9260904,62.75023599,63.60886125,68.94497882,56.01349227,50.91645573,51.22258957,50.58167362,45.34593382,42.08253196,48.11986153,41.5618252
01/11/1979,52.4,49.75218611,57.76627817,65.76465075,105.1010083,64.02272574,64.85111212,68.86731988,58.54784453,49.9949457,49.08768649,50.987107,46.24279297,42.67103309,48.84516528,41.56986023
01/12/1979,51.75,48.1853888,58.97186005,66.55055163,105.3144734,64.93658884,64.81243483,69.33038978,61.12289795,50.76102729,49.63846093,51.98864437,48.80724358,44.5830597,51.20166045,51.21923178
01/01/1980,52.37,48.37098406,60.48205499,66.7651154,99.35571598,65.1926715,64.11599278,67.57235752,64.4551832,54.01374013,52.78820855,55.35395801,50.73679485,48.70277433,55.54754185,81.05786072
01/02/1980,52.12,46.84342836,62.81043006,68.93728951,99.21445472,67.49117821,64.16753827,69.33878251,70.19139128,57.05532093,55.18366179,59.10213154,50.59493168,51.63189819,59.15756808,77.16519132
01/03/1980,51.01,46.63025746,59.90107568,67.0032461,101.5891485,64.6678727,62.1872267,68.60985571,64.36333085,55.09088256,54.42495837,55.81912451,51.35886029,46.30537512,52.59284466,59.91471445
01/04/1980,50.76,46.9268903,58.52939913,65.8350301,98.47536536,63.8686989,60.02233947,67.53871845,65.60704876,54.01534031,53.98203605,54.05176122,53.53885392,44.11327058,49.89116481,48.10793708
01/05/1980,51.37,47.39221814,59.45025688,68.37866697,97.70936048,67.90011384,58.46845529,69.32490229,79.01871328,54.62721697,55.73349951,53.41740757,54.13851012,41.74254103,46.9693369,45.68385524
01/06/1980,50.73,46.90254901,58.48211395,67.65692202,94.53468339,67.40229931,57.34166737,70.15069884,78.15031276,54.60869012,56.02954381,53.05487172,52.48109063,40.34731966,45.2497832,54.29131176
01/07/1980,50.67,46.35693105,59.41002003,68.00829078,87.0420107,70.28001982,62.44418463,75.26362217,76.07791971,52.81067676,51.89602211,53.81092557,52.65132644,42.54361349,47.95662617,57.55806863
01/08/1980,48.29,42.48614594,60.07194423,69.07019913,79.79335557,73.38566564,62.73609832,78.63468559,82.64505509,53.13296359,50.69848169,55.79526641,52.33922746,42.4958025,47.89770108,56.1237988
01/09/1980,48.5,42.35656991,60.97541478,71.21647337,77.52056011,76.13467128,65.65886974,78.92917966,87.38714444,56.06187975,55.09916231,57.11468912,52.48358755,40.93666052,45.97612189,62.88725353
01/10/1980,51.74,47.16160616,61.03479364,71.55013769,76.15376898,79.23669735,66.74091214,80.02919113,94.9587639,50.53428095,45.22771389,56.33744112,52.45521492,40.44348687,45.36830538,62.34781952
01/11/1980,53.88,50.37723627,60.99780252,72.39165179,71.29103563,81.50207285,73.58818409,83.79402538,89.83899317,50.8169381,45.78126745,56.32385113,53.07941289,38.52977442,43.00973248,58.42937847
01/12/1980,52.34,49.60769785,57.8682593,68.34728712,71.58239291,74.85134309,68.7815656,81.50346649,76.81557329,50.90026997,46.05704265,56.19673067,54.5547899,36.75365362,40.82073571,50.88482533
01/01/1981,52.68,50.02520856,58.05273289,68.66174189,73.55625849,74.85515428,67.9368904,83.84239718,75.82202677,51.12567306,46.60475543,56.06966206,55.1266067,36.6275887,40.66536581,50.38884688
01/02/1981,51.14,48.37837673,56.74394461,66.48538535,71.71178855,72.0660092,65.94004802,82.36309532,70.80493436,50.26936761,45.99665521,54.94192411,60.32056025,36.35988504,40.33543192,44.99411094
01/03/1981,50.79,48.07208671,56.31243812,65.86644143,72.35390421,71.34995703,65.10634878,82.78475322,69.21386539,49.24512851,45.55410555,53.28156056,59.35589066,36.37330285,40.35196883,44.29559376
01/04/1981,49.82,47.47390295,54.5756821,64.55529461,72.23808011,69.84143486,65.07439831,84.5720196,62.77960661,47.80571796,44.70007346,51.20199135,41.23732402,35.62325929,39.42757059,43.25101784
01/05/1981,48.08,45.37611951,53.55659813,62.87537621,68.74707126,67.77183494,64.41053577,82.8833095,58.51586553,47.99346265,45.13265552,51.12198657,55.03704302,34.27729375,37.76872271,41.60353337
01/06/1981,46.25,43.31589478,52.20826522,61.33693676,59.78627875,67.3484117,63.62508151,82.11744645,58.87868608,47.52015116,44.72680116,50.57490525,54.83843458,33.18832762,36.42661617,39.58330582
01/07/1981,47.44,45.31654927,51.74471012,61.22841344,65.79477906,66.73050018,62.72129263,81.78381725,58.37955655,45.53882383,42.64344349,48.70515634,49.29622439,32.57316049,35.66844766,34.87325319
01/08/1981,47.76,46.11548701,51.08543761,59.67606432,69.17768996,63.74309437,59.25073839,78.18232949,56.58361149,44.9635475,42.10096205,48.09401616,45.92328428,34.05347795,37.49287883,35.27908878
01/09/1981,47.47,46.31078785,49.81956634,58.37165812,70.83626888,61.49062756,56.29926619,74.97324286,56.11663217,44.45589164,41.97566711,47.16821772,46.00840219,32.71327909,35.84113815,38.51492413
01/10/1981,47.69,47.01907312,49.06199626,57.62094681,70.7180212,60.20446212,55.75341349,72.18296016,55.21795955,44.68450449,42.76598577,46.78255984,45.6963032,31.8910756,34.82780572,37.33097453
01/11/1981,47.98,47.68733708,48.57358229,57.41786993,71.8234835,59.31119312,54.79350214,71.5597088,54.16795972,45.49292556,44.72680116,46.33074453,43.07086831,31.06006494,33.80361883,35.08700817
01/12/1981,47.54,47.25439122,48.11629955,56.44372591,71.88531747,57.88237529,54.15007968,67.18457157,54.37272641,45.09666492,45.40810454,44.75608051,41.51076093,31.78796422,34.70072514,34.79821872
01/01/1982,47.03,46.32613219,48.46197403,57.06873994,74.52546731,58.23086923,55.39666238,66.42567832,54.54204561,45.36884237,46.02685288,44.64925467,38.78539759,31.90936602,34.14753457,32.65695743
01/02/1982,43.97,41.92555582,48.12376575,56.58445421,76.33823817,57.40821962,55.29568688,64.51155729,53.75790535,44.53862195,44.41904224,44.66939204,41.43171436,31.53195261,33.68238786,32.27956291
01/03/1982,41.95,39.52718117,46.85674982,55.45845551,72.87291325,56.40162469,53.82605315,64.64420604,52.329301,44.31202903,43.72196217,44.95731484,40.43867213,29.9446341,31.72608224,28.41844535
01/04/1982,44.57,43.64931758,46.45066837,55.18784344,68.95761185,56.744552,55.24464503,64.67746194,51.5373873,44.40404181,43.27987849,45.6334053,39.10998116,29.36545677,31.0122697,29.80476417
01/05/1982,46.02,45.90238459,46.24700325,55.04431491,67.71162563,56.29602996,56.05275891,63.85751238,49.77183752,45.56209447,44.01631777,47.25252628,38.59135675,29.07421387,30.65332464,28.1074821
01/06/1982,44.88,45.28643873,44.04925502,52.81076651,65.72374152,53.8089001,53.36109536,61.24772379,47.66481505,43.8197228,41.6224435,46.22262539,36.74604507,26.9098793,27.98587016,25.79443614
01/07/1982,44.08,44.35682721,43.52299619,51.43273419,64.2275141,51.82943291,49.77498643,59.93315095,47.19721133,43.96301542,41.66175163,46.47963346,35.78542896,28.17977089,29.55095999,28.18849755
01/08/1982,43.25,43.5326316,42.68239059,50.09698204,64.7947637,49.7437695,46.98825848,57.55303065,46.30039087,43.48157929,41.5673863,45.57490412,35.87653845,28.24886519,29.6361159,30.41708406
01/09/1982,44.19,45.058636,42.4336727,49.83871204,68.30923989,48.61669706,44.90743725,56.27487407,46.56481835,43.41574798,41.66175163,45.33388483,35.81786749,27.99816405,29.32713694,36.70760005
01/10/1982,44.45,45.90743735,41.49473914,48.41845685,69.08023662,46.53502262,43.40553019,52.40494261,45.33903704,42.48824175,40.88649559,44.23988069,36.24009461,27.8918297,29.19608416,36.31448301
01/11/1982,43.85,44.65923091,42.2227158,49.69301627,68.13412876,48.78547301,45.81883908,56.00424719,46.15432295,42.52097999,41.69908014,43.41979393,35.70435321,27.64230642,28.88855685,36.25517026
01/12/1982,42.24,42.00640416,42.7079324,50.25589138,68.97968331,49.19158272,46.55813917,57.68561321,44.9677972,43.32098944,43.00482168,43.66674444,35.65980997,28.02839359,29.36439361,38.91374403
01/01/1983,41.58,40.74355257,43.27572076,50.37358147,70.93935726,48.86722871,46.50843519,58.40015636,43.34176243,43.57603885,42.62787224,44.6129357,37.76782432,29.34442086,31.54413218,43.08461875
01/02/1983,40.76,38.88510112,44.55422517,51.14424299,72.35189931,50.12858178,46.23718963,61.09217182,45.32443708,42.82814892,39.05712429,46.95206928,37.62788684,31.82543904,34.60188635,45.26826625
01/03/1983,40.35,37.82468217,45.48147314,52.15263792,71.39842913,51.54281966,46.83021308,63.76245998,46.68215256,43.84809499,38.64840386,49.53437769,37.57970982,32.69699263,35.67604076,37.47125032
01/04/1983,41.97,39.40533566,47.15890014,54.25505604,72.47468457,54.3804871,50.11171169,65.93157183,49.54105789,44.68596244,38.97633417,50.92990263,35.49477441,33.92991504,37.19556758,39.24778958
01/05/1983,42.32,39.24604023,48.55739715,55.70970296,76.1459469,55.8974044,50.6200112,65.03663077,54.56798909,44.86221072,39.93121573,50.25465247,33.50252532,35.59815528,39.25160594,40.86892822
01/06/1983,42.73,39.96170723,48.3307141,55.40268825,78.66021595,54.66811975,48.60204111,63.74469304,54.4330049,45.36133882,39.51226862,51.75777004,35.41474616,35.29342338,38.87603625,38.11103688
01/07/1983,43.1,40.1190738,49.15653318,56.46683338,77.78786835,56.31691326,52.93879854,63.95934627,53.84363241,45.98971435,39.40371961,53.19203214,33.24862956,35.97010239,39.71001565,37.7752083
01/08/1983,44.49,40.51614993,52.55967847,61.36132938,78.65149526,63.70402961,68.27114061,68.31953019,53.51786514,46.87785189,40.45778812,53.89871075,32.63097891,36.77115397,40.69727921,38.65531815
01/09/1983,44.22,39.83739559,53.12262884,62.32374041,77.73693573,65.45812831,72.63606267,69.37008036,52.47399204,46.87121202,41.25811051,53.00959239,32.74446945,36.56589745,40.44430887,38.26681903
01/10/1983,43.7,39.1886846,52.85075901,62.42537767,80.19007593,64.49865249,70.83792431,68.53114988,52.50874517,48.35519552,44.04129154,53.07279834,34.4086382,35.30825954,38.89432121,35.09491383
01/11/1983,42.93,38.39514699,52.11719989,61.73030013,83.17857289,62.64859613,69.52452813,67.85970091,48.88585087,48.59318286,44.05665717,53.55424053,34.31935928,34.42264629,37.80283883,33.31295882
01/12/1983,42.73,38.01331733,52.30290883,61.77361586,87.95577884,61.5322994,69.29374631,66.15956862,47.13303133,49.04675472,44.86987593,53.61450941,34.23276554,34.93129003,38.4297216,34.05903502
01/01/1984,43.37,38.56861024,53.11542758,63.19442646,92.33941098,62.88531304,74.64947845,65.11480552,45.39042561,49.12574139,45.52188769,53.06684681,34.80005373,34.5241412,38.38212631,32.07850003
01/02/1984,43.41,38.9607632,52.42697824,62.28751529,89.53644561,62.13957708,72.95907006,63.17303398,46.97008141,48.79135378,45.14787025,52.77579762,35.01472118,34.18120404,37.95947017,33.87825506
01/03/1984,43.86,39.1208363,53.45917664,63.67168852,91.098601,63.59524503,74.36522869,66.20881262,47.06065414,49.91132526,47.2414813,52.83101552,37.73883606,34.29950473,38.10527097,34.91781831
01/04/1984,43.87,39.13469248,53.47172145,64.25929275,92.69489553,63.83893625,74.59482865,66.98069263,46.84479625,50.82158771,49.47898123,52.28983645,35.29034451,33.41206117,37.01153282,33.7086807
01/05/1984,43.93,38.92968097,54.08546593,65.86537269,94.39187671,66.12691081,81.67919683,66.13326928,45.66065092,50.72473891,49.95134533,51.57050734,37.64186976,31.79342929,35.01663474,33.1861974
01/06/1984,42.84,38.34319516,51.96485864,62.78625117,90.50701605,62.73664976,72.84340858,65.85847028,46.61455128,48.81125476,48.24401781,49.43157424,38.94218809,31.25025102,34.34718958,33.00874675
01/07/1984,40.73,36.94708889,48.40236074,58.02460262,85.98958779,56.75094173,60.57536836,64.99813705,44.25463826,46.89935625,45.00895933,48.96665815,41.42627787,29.46063765,32.14156375,29.78894655
01/08/1984,40.66,37.17256469,47.74564556,57.14163172,86.61691045,55.65168374,58.19697598,64.82698984,43.99812776,45.77391196,43.01839763,48.78728969,42.01976307,29.12601973,31.72916075,29.91458733
01/09/1984,40.54,37.34649398,47.01245841,56.86691537,86.96375606,55.34036471,58.44869339,62.3847337,44.87488821,45.27207119,42.09117892,48.7506341,42.01976307,27.36935869,29.56414735,29.0883054
01/10/1984,39.9,36.77548856,46.22961457,55.57917496,84.62461512,54.21615476,58.3384886,59.84691297,43.6961813,44.12164106,40.72991837,47.83076407,43.26164565,27.39213828,29.59222226,29.16907
01/11/1984,39.78,36.67957269,46.0804928,54.46405773,84.50483694,52.58875936,58.46856678,57.75413129,40.17790513,43.7450249,40.77751264,46.9902395,41.99559056,29.35089905,32.00631538,29.42826418
01/12/1984,38.84,35.90968998,44.77881498,52.86458294,82.29375027,50.8692698,55.86062758,56.00369413,39.65526724,42.7481273,39.67485671,46.10899719,41.79698212,28.53473907,31.00043135,27.14967291
01/01/1985,38.79,35.91250508,44.63402187,52.64778473,81.14642037,51.37885126,55.5266407,57.32796205,40.53723331,41.23970119,37.6184243,45.19986029,41.78591695,28.52243634,30.9199278,25.52135194
01/02/1985,39.74,37.33153418,44.61274325,52.40733115,80.15986716,51.64203239,54.84191435,56.96457963,42.61460737,40.15501268,36.804288,43.81930106,41.5892342,28.97055967,31.47222162,25.24260846
01/03/1985,39.61,37.1076121,44.67087586,52.9837127,79.10688105,52.88795588,57.38101588,56.66792276,43.55549171,39.93320268,36.87466979,43.27795571,31.83315659,29.07990126,31.60698069,26.07504508
01/04/1985,39.63,36.92137872,45.12000412,53.2016481,78.58864571,53.11585878,57.64660454,56.73031422,43.8836273,40.50125085,37.75576438,43.50366231,32.30442622,30.00065402,32.74177108,27.38787111
01/05/1985,38.32,35.45002746,44.15137659,51.47072081,77.02027875,50.79976594,54.31755824,55.17069357,42.21545354,40.10936216,37.62868099,42.82218762,35.86352037,30.08141559,32.84130644,26.51565949
01/06/1985,37.78,35.30303571,42.79026269,50.23038529,75.96960749,49.16617108,51.52334475,54.69176828,41.06361892,39.72803477,37.10816979,42.59306897,33.48986478,28.58754316,31.00016932,26.45194597
01/07/1985,37.49,35.37076777,41.77745777,48.79914092,74.95841185,47.13232066,48.12140098,52.97551135,40.54215663,39.54727362,37.69019592,41.57813825,33.20239306,28.35055197,30.7080873,26.33202202
01/08/1985,37.6,35.90253035,41.04402271,47.88989673,74.9576145,46.03386799,44.37457607,50.02046851,44.60837178,38.63579493,37.17417835,40.23419084,31.93901561,28.03782788,30.32266756,27.39192003
01/09/1985,37.26,35.83712766,40.14240566,47.04817941,74.96373616,45.05785465,42.49956445,49.43452673,44.46200447,37.68924772,36.63845325,38.83837644,30.37322614,27.08875942,29.15297922,26.86056868
01/10/1985,37.68,36.56820415,39.94574852,46.93377861,76.91535997,44.38733533,42.64949066,48.9919073,42.5058289,37.87543677,37.9766986,37.76469877,29.74028895,26.77293223,28.76373502,27.1587677
01/11/1985,38.71,37.77639171,40.59509454,48.22347538,80.78991613,45.4085507,43.77635062,51.24647558,42.27169551,38.50307233,39.73901168,37.1514727,30.88393356,26.05291628,27.8763446,26.83448225
01/12/1985,37.01,34.27343616,42.56541793,50.62317743,92.90240493,46.27132307,44.9470653,52.22817221,42.62169691,39.69806849,41.47490088,37.75495859,30.9974241,27.35343256,29.47917811,26.63034729
01/01/1986,37.25,34.08477382,43.66785388,51.96498541,101.4416768,46.12253639,43.89952712,53.49056585,42.37798002,41.00159269,42.52270517,39.33813319,30.05488485,28.19708997,30.56676205,28.46428551
01/02/1986,31.14,25.35044022,42.88723456,50.90311838,97.46395369,44.7858398,40.4164693,51.65940505,44.31258665,42.0901018,43.24311654,40.82918695,29.2619938,27.99465561,30.31726992,27.79562915
01/03/1986,28.48,21.14915514,43.36465572,51.1996313,98.73709241,45.39671155,39.29806304,50.80674642,48.52319465,41.12626309,41.96195362,40.21236792,29.51734751,28.86829708,31.39399756,28.08290624
01/04/1986,27.24,19.63700935,42.65488981,50.27270371,93.63218553,45.51174169,38.3234439,49.90497608,50.9921135,39.79225855,40.84886064,38.63677873,28.62710718,28.62437978,31.09337939,27.35021476
01/05/1986,28.01,21.25923463,41.71265256,48.85623459,89.03375448,43.91979154,37.96418932,49.04273527,47.1179428,40.42010187,42.56556388,38.07386567,27.88941867,28.63149353,31.1021468,27.35677565
01/06/1986,25.8,18.61971389,40.34991749,46.57274585,80.32493097,42.61067892,37.85181343,46.90781891,44.98188192,39.03646956,40.89243663,37.0068195,27.40708388,29.05713221,31.62672919,27.46997974
01/07/1986,23.66,16.00557777,39.17859164,45.41327361,81.39775653,40.65366741,36.89518597,41.86512105,44.50176426,38.6795876,40.74776894,36.41786408,26.08607192,27.87848807,30.17409814,27.74131626
01/08/1986,26.55,20.42661964,38.97364803,45.14726304,83.46976154,39.89590355,35.06013678,39.75213104,46.38794752,38.4194849,40.06912245,36.61547286,26.44509947,27.7347639,29.99696394,29.8939251
01/09/1986,27.32,21.02378492,40.09641,46.32889151,93.25461959,39.65170702,35.22034517,37.78753801,47.16892644,38.69066119,38.78822182,38.58397076,25.39308557,28.98366814,31.53618771,33.05379638
01/10/1986,26.92,20.53359332,39.86448139,46.29489454,86.16628377,40.69977391,38.08299058,38.10238482,46.49341402,39.61472347,38.3335316,41.01581038,25.31903283,28.32789378,30.72797244,33.38290936
01/11/1986,27.44,21.38239467,39.73917154,46.34626966,81.42718448,41.23141295,39.40001089,39.82928944,44.90992091,40.93513572,40.38018048,41.54202415,25.09069729,27.85192752,30.14136334,31.52071494
01/12/1986,28.26,22.73238552,39.48031939,45.85230407,74.90482287,40.5205529,38.25001985,38.82196677,45.04512094,44.03345932,44.64659875,43.36294178,25.11906993,28.04264957,30.37642053,30.83594976
01/01/1987,29.9,24.76361034,40.3265826,47.01395032,70.02724905,42.47741905,40.64885686,38.95542729,48.07097917,46.3339013,47.28816528,45.29033648,25.17974884,28.33128987,30.88515136,32.1565084
01/02/1987,29.32,23.58236032,40.95800139,47.15175482,68.52637914,43.07587665,39.75290091,39.76000956,50.44890655,46.18575551,46.80738047,45.50595836,26.3989889,29.90830294,32.82875595,31.68541746
01/03/1987,29.83,24.21954367,41.20470728,46.77325647,64.69324097,43.24127821,38.51130741,42.09269988,50.50363257,46.2424389,47.53063011,44.83369765,27.0121217,31.39560338,34.66179336,32.37959619
01/04/1987,30.08,24.16784248,42.05824265,47.71360429,67.14712458,43.88406996,40.98649623,42.92775297,48.56170813,47.13611289,48.08275515,46.10088304,27.85891992,32.07186574,35.49525925,35.94057019
01/05/1987,30.97,24.80580229,43.47443148,49.43978784,69.11264609,46.40288681,43.19140376,45.12028707,51.78883561,46.8148436,45.32459096,48.44455536,29.29003626,32.85061283,36.45503342,38.4166868
01/06/1987,31.01,24.91199952,43.39045738,48.79323024,64.97358803,45.93505706,44.56800124,43.24212496,50.17104262,47.50992827,45.4896607,49.71925421,29.68725314,33.86578131,37.70618736,36.68344534
01/07/1987,31.94,26.03984045,43.91502802,48.14850531,65.15229234,44.33791572,41.73905501,41.67519511,50.16711146,48.76046175,46.69297765,51.0214228,30.59954156,36.74436992,41.25393095,36.92998767
01/08/1987,31.62,25.09792241,44.83573412,48.39316154,64.56487407,43.35849501,41.03978935,41.60016507,48.0005155,52.40218686,52.7058727,52.07008183,30.58223409,39.15801879,44.22865519,37.90126568
01/09/1987,31.7,24.36917527,46.55520545,51.36575786,65.95582682,45.94226724,42.82633695,46.10213686,49.89686331,57.1236935,62.21363868,51.55742687,30.21191401,38.54476136,43.4728403,37.59007799
01/10/1987,32.53,24.86014333,48.10028021,51.94380621,67.2139686,46.8160787,44.34151167,48.08050791,48.92711403,56.63735107,63.10451312,49.56498644,31.03997586,42.15443635,47.92161818,37.86198791
01/11/1987,32.3,23.9838564,49.18108116,53.77707872,68.73954625,48.94587854,46.8949224,48.02921869,52.47381565,57.90664853,65.75456974,49.32431209,30.95485795,41.82439231,47.5148523,37.07081426
01/12/1987,32.54,23.4130806,51.06529455,54.61897873,67.92073999,51.00062732,50.71614429,49.48661482,52.74529263,56.64629306,63.48137766,49.17157537,31.35451325,46.01473408,52.6792784,38.30398376
01/01/1988,32.87,23.36917199,52.12956002,55.63831967,69.01452175,53.39949614,52.82331653,52.73425765,54.75965231,54.27613,59.54064826,48.5189536,32.09605314,47.20776614,54.30901009,37.6140799
01/02/1988,31.6,22.04403603,50.99519204,53.77021344,69.06241647,52.2865218,49.01958491,54.43174712,54.64274643,49.59913028,52.19465812,46.76071071,32.81546269,47.36774263,54.50617462,34.97084432
01/03/1988,31.6,20.89305776,53.30738427,53.54991811,66.59893421,52.43348622,49.02521231,53.54639713,55.91004739,49.62717351,52.67722276,46.29169804,33.91717258,55.01104943,63.92623992,35.2107249
01/04/1988,33,22.7138205,53.8530658,54.20806446,65.81295178,53.13170758,51.29096623,53.36094496,55.34588401,50.92226831,55.01109083,46.45081026,32.84383532,55.50986584,64.5410109,35.84297174
01/05/1988,33.74,22.40986227,56.72784426,55.33533821,67.36356331,54.4089538,54.40117791,51.58897035,56.97167782,51.46991472,54.66357752,47.9773862,34.72362572,62.0814289,72.64019557,35.91347411
01/06/1988,35.19,21.66144872,62.64427613,60.76212801,67.19780777,63.20347367,66.43699809,61.99250137,60.04557179,51.55829444,52.49085424,50.5384649,34.92223417,69.65108795,81.96949301,36.43902083
01/07/1988,33.17,21.01040837,57.85026821,60.45477254,65.53684097,64.00278664,66.56014902,63.07500683,61.47810967,49.25050322,50.65668163,47.71273343,34.92223417,55.11152004,64.05006587,35.5298241
01/08/1988,32.75,21.14199022,56.30432141,57.20139866,60.95548284,60.5024107,61.9848322,61.6091319,57.55040164,47.27249273,48.27180039,46.179669,38.39846552,56.49713244,65.75777691,34.78615913
01/09/1988,31.3,19.31907191,55.58836281,57.79189903,60.10722961,61.79465226,61.07173378,63.6211896,61.09243869,46.88964764,48.79295767,44.80822422,38.21303472,53.04162294,61.49900174,33.29818408
01/10/1988,30.96,18.61260358,55.99705664,57.4954187,60.90001828,60.50475769,58.91299742,63.61494021,59.78370265,48.45285786,52.63602814,43.87822291,38.41742023,54.91970274,63.81365885,32.80966225
01/11/1988,31.78,19.32486303,57.05698504,57.41472049,62.96815918,59.54629228,57.7288719,62.18818746,59.54598246,49.4121061,54.31700987,44.04819722,38.41742023,58.43918203,68.15127418,33.77482196
01/12/1988,34.01,21.80168079,58.76596886,58.22919314,66.46046059,59.96961238,57.92511068,62.22084883,60.62165236,49.81528181,53.49146428,45.79507903,36.98630389,62.33910393,72.95776958,33.52002193
01/01/1989,34.92,23.47980161,58.11829172,57.64260221,67.1825885,58.74668533,57.06255676,63.66585031,56.50975799,50.10925084,52.65573144,47.3244684,36.98630389,61.49262874,71.35195386,32.36730598
01/02/1989,34.23,23.01654754,56.97724239,57.54395138,65.04417325,58.82076729,55.78800138,63.61677835,58.46957218,50.62811776,52.71168812,48.34956509,37.59227039,58.01548385,67.06651395,31.22583977
01/03/1989,35.74,24.9058188,57.7017558,59.11101785,64.25420969,61.44684642,57.09174518,65.27683962,63.70969493,50.82075151,51.84619913,49.69934161,37.19120212,57.13983137,65.98730781,31.47592049
01/04/1989,36.37,26.07321183,57.2473188,59.06751615,63.65876417,61.16425721,55.15832467,65.20760952,65.40580962,51.6387818,50.82572103,52.5279295,36.0546653,55.92006283,64.48399262,30.95345199
01/05/1989,35.43,24.75649768,57.07373008,59.3057973,62.60617256,61.43774763,55.56437777,66.87389566,64.24421913,52.44790513,52.4044144,52.49546575,35.62907577,54.9304036,63.2642778,29.74393532
01/06/1989,34.27,23.90614342,55.28328575,59.43583843,58.52265115,60.03714204,54.15571116,65.6678785,62.6780878,58.4392716,64.07745081,52.27346672,35.14674098,49.05287643,56.02046419,29.31392848
01/07/1989,33.92,24.09315325,53.85954291,58.19897992,50.84043587,59.19910276,51.48377811,66.12038708,63.08457636,59.51080303,65.10641464,53.39154927,35.14674098,47.08425031,53.59421242,29.74506974
01/08/1989,33.11,23.32438804,52.94672346,55.97674157,47.67994782,56.41499467,45.32629604,62.95108494,65.08711757,59.13074649,65.03765705,52.67106216,30.48329924,49.28257807,56.30356212,29.0487371
01/09/1989,33.49,24.00236592,52.73148552,56.23133813,48.29728276,56.87529019,46.06072416,62.59921479,65.92189346,58.70113826,64.47626597,52.38556912,30.48329924,48.0793557,54.82063941,28.77364885
01/10/1989,34.46,25.36829641,52.89978231,56.22729676,44.29601589,57.38264401,46.53090125,62.61753692,66.92080142,59.48714588,65.84711564,52.53200469,28.71171128,48.82129338,55.73504748,29.12653018
01/11/1989,34.39,25.92000844,51.55986482,55.56865286,43.07866078,56.85125269,46.81468922,60.51892745,66.73552436,58.80342811,64.75811023,52.29150172,30.38836463,45.7417747,51.93966573,31.23320856
01/12/1989,34.84,27.10812737,50.52321382,55.07781599,42.59181856,55.95170932,45.7055447,61.08854517,64.78192722,59.30353891,66.68081758,51.23588816,32.10570424,43.27313368,48.8971659,32.26767796
01/01/1990,35.93,28.87259987,50.24474942,55.58212094,44.42224471,56.55164995,45.35120766,60.99292008,67.26689835,58.90118222,66.47478308,50.61883727,32.09963291,41.35842,45.79310996,31.99172255
